"","N1178_CN_24H","N1178_CN_2H","N1178_CN_48H","N1178_CN_6H","N1178_MB_24H","N1178_MB_2H","N1178_MB_48H","N1178_MB_6H","N1178_TB_24H","N1178_TB_2H","N1178_TB_48H","N1178_TB_6H","N121_CN_24H","N121_CN_2H","N121_CN_48H","N121_CN_6H","N121_MB_24H","N121_MB_2H","N121_MB_48H","N121_MB_6H","N121_TB_24H","N121_TB_2H","N121_TB_48H","N121_TB_6H","N138_CN_24H","N138_CN_2H","N138_CN_48H","N138_CN_6H","N138_MB_24H","N138_MB_2H","N138_MB_48H","N138_MB_6H","N138_TB_24H","N138_TB_2H","N138_TB_48H","N138_TB_6H","N158R_CN_24H","N158R_CN_2H","N158R_CN_48H","N158R_CN_6H","N158R_MB_24H","N158R_MB_2H","N158R_MB_48H","N158R_MB_6H","N158R_TB_24H","N158R_TB_2H","N158R_TB_48H","N158R_TB_6H","N1855_CN_24H","N1855_CN_2H","N1855_CN_48H","N1855_CN_6H","N1855_MB_24H","N1855_MB_2H","N1855_MB_48H","N1855_MB_6H","N1855_TB_24H","N1855_TB_2H","N1855_TB_48H","N1855_TB_6H","N1859_CN_24H","N1859_CN_2H","N1859_CN_48H","N1859_CN_6H","N1859_MB_24H","N1859_MB_2H","N1859_MB_48H","N1859_MB_6H","N1859_TB_24H","N1859_TB_2H","N1859_TB_48H","N1859_TB_6H","N1861_CN_24H","N1861_CN_2H","N1861_CN_6H","N1861_MB_24H","N1861_MB_2H","N1861_MB_6H","N1861_TB_24H","N1861_TB_2H","N1861_TB_6H","N1864_CN_24H","N1864_CN_2H","N1864_CN_48H","N1864_CN_6H","N1864_MB_24H","N1864_MB_2H","N1864_MB_48H","N1864_MB_6H","N1864_TB_24H","N1864_TB_2H","N1864_TB_48H","N1864_TB_6H","N1870_CN_24H","N1870_CN_2H","N1870_CN_48H","N1870_CN_6H","N1870_MB_24H","N1870_MB_2H","N1870_MB_48H","N1870_MB_6H","N1870_TB_24H","N1870_TB_2H","N1870_TB_48H","N1870_TB_6H","N98_CN_24H","N98_CN_2H","N98_CN_48H","N98_CN_6H","N98_MB_24H","N98_MB_2H","N98_MB_48H","N98_MB_6H","N98_TB_24H","N98_TB_2H","N98_TB_48H","N98_TB_6H"
"ENSBTAG00000004722",2.94087908172338,3.3951523214526,3.13872701199657,2.87284584586053,3.79221328349789,2.94020195279719,3.08040826125428,2.3658141837171,3.46766115522064,2.88854195196433,3.05093219900978,2.40736206163055,2.56174804155918,3.01067951711964,2.75354483636318,2.52926778454242,2.20276748272681,3.17333671031603,2.26245681763331,2.74218633262012,2.36447117113052,2.4536516981065,2.92160010279016,2.32745123444956,3.19000384801128,3.43198433254487,2.89813745618845,2.59548021325074,2.80166678108603,3.20884231672084,2.40434311760669,2.51551121581026,2.75930567968908,3.47279931826662,2.88232351683881,2.01995952324324,2.95136709920937,3.34662120600265,3.31235155751816,3.19414823958817,2.89458289044652,3.20738593359349,2.99305643678298,2.95465898389241,2.78027625678617,3.229307040114,3.04663691385858,3.13746711235163,3.31602293087946,3.35200659621089,3.60991293543536,2.82580143656729,3.1613618476344,3.63875821784641,2.46310104003971,2.78003175754443,2.41926251684668,3.1359528134845,2.63949639142677,2.52681093386134,3.4717936463786,3.48505942913823,3.5251121308968,2.73659469346287,3.09424819057393,3.35275705721373,2.43627467583846,3.02357102874502,3.03548330622945,3.73780986002935,2.76110204761458,2.39404814753689,2.64787883141027,2.98704925663557,1.87070032231989,2.88431710223832,3.25966476344905,2.21501623362036,2.87531247135454,3.35702525188585,2.27127909722396,3.02065175825861,3.55620553583697,3.3441000613678,2.93018387057044,2.81020553103785,3.8298111719667,2.8165799360926,2.57448071638696,3.05421816591537,3.51912309454329,3.57354775692977,2.8805017224485,2.6458116097222,3.38309239490417,3.09460203727761,2.2904896915232,2.53361801136786,3.0285221059489,2.86172183915904,2.05584080358341,2.82077058971102,3.31911557300078,2.78010723399256,2.68774425336053,2.60482095961953,3.28063740802841,2.79148516555485,3.02267849021306,2.77872572505805,3.48063309931514,2.86495478436689,3.17342125937975,2.50407479347836,2.96316212260604,2.50787170522657,3.10380417362049
"ENSBTAG00000019913",3.80397506222756,3.46216054102039,3.62845178552793,3.72629758686349,3.80124735763082,3.66193442608205,3.02867541480841,3.49061082474467,4.11893140301164,3.80725189616927,3.3951313480995,3.54455947589166,3.1158094147205,2.52158520102374,3.5795921334859,2.56351931263703,2.52362959657607,2.925271507309,3.02588508611203,2.21329997492507,2.84070720915324,2.48671679714084,3.14517467790792,2.45479258571307,4.15602401512526,3.97927728278386,3.84716071198712,4.23342584591709,3.50292396841214,4.20178423905257,2.87580096987854,3.68497862627344,3.39028787170464,3.87014368648341,2.92445579125211,3.9057483824211,3.78322161586908,3.50202546019428,4.32545953164049,4.15085317578156,3.0627249670522,4.17931557225461,3.35337193400698,3.86991475880064,2.67796957806273,3.88043236474279,2.74666508229266,3.57325643218472,4.46847168509025,3.77120672384797,4.46392131411935,3.86920604268618,3.28576159886195,4.08960843696812,3.03999090500868,3.78631753010382,3.47421164058934,3.94712395453652,3.17592802399993,3.53451459869026,3.73329333372101,3.95300484981828,4.01333847448103,3.9529181084914,3.26503885166751,3.86930914767479,3.08884669003208,3.75743245711012,3.4497727407325,4.33256718933479,3.39058624916921,3.47352565437705,2.9949632803023,3.15272290603686,2.92166626113755,2.47038649254085,3.61027668156115,2.771316178003,3.1874482138456,3.39622041707854,3.0674842640297,3.25723294409617,3.85585892831271,3.71551978651462,3.31644962043942,2.72023332062455,3.46679816528955,2.30150266886762,3.39314416836354,3.32165079497893,3.64364168149627,3.55813986906621,3.46024378979899,3.97813977076671,4.16955852319947,3.63743995353855,3.90257294058423,4.04211817232478,4.35344248757684,3.31617777714369,3.70010643346727,4.10930682883826,4.43407806293881,3.73055247074345,3.85881666319093,3.06182980122587,1.94690573122785,3.52924753039553,2.79125808816538,2.57380357384545,2.31953145146327,3.01400120707507,2.3962756090748,2.79546264704649,2.43530230643878,2.66707653096249,2.65234273549876
"ENSBTAG00000019554",-2.62982753975322,-0.764570338707242,-5.87820626233064,-1.11453078511422,-0.675373598415646,-0.80943530514273,-0.489672606985737,-0.457319447221536,-1.2810402930974,1.11234456818632,-0.962323623042319,0.991905620519013,-0.551069978228199,1.52585043844443,-2.85513381913503,1.1609841350483,0.824325455725776,0.971131130568802,1.09378704367773,1.56098622445072,1.19594883081624,1.03492300380963,0.0636991646330252,1.57591950862988,-5.87820626233064,-5.87820626233064,-5.87820626233064,-1.78115002528132,-2.70479131555725,-3.46996063509995,-3.00353514441783,-1.47218837287386,-5.87820626233064,-3.44374923973045,-1.69739405569861,-2.6779088574265,-5.87820626233064,-5.87820626233064,-5.87820626233064,-5.87820626233064,-1.53412609053322,-5.87820626233064,-3.39760813698182,-5.87820626233064,-2.19392906321506,-5.87820626233064,-1.93276265931437,-1.99304148248773,-5.87820626233064,-5.87820626233064,-5.87820626233064,-2.25220229017286,-2.19479671341128,-5.87820626233064,-0.691026642584151,-1.62174705657491,-1.71209674558317,-2.64691954581803,-2.20119476830815,-1.98201086033413,-3.82058775091041,-5.87820626233064,-5.87820626233064,-2.78740246910017,-5.87820626233064,-5.87820626233064,-5.87820626233064,-3.01421107201002,-2.7673142927913,-5.87820626233064,-0.740117439941839,-1.78999616129013,-5.87820626233064,-5.87820626233064,-5.87820626233064,-1.76980974780508,-3.43781173570717,-2.78093224174156,-5.87820626233064,-5.87820626233064,-2.14462331471766,-2.91384749600682,-5.87820626233064,-2.35177427402354,-1.38597842433097,0.835019413623179,-3.61601701764955,1.65794912564226,-0.489935906522587,-1.0950389983461,-3.3733412165827,-0.622899459309134,-0.780512754879577,-5.87820626233064,-2.64667865759616,-5.87820626233064,-0.787052851203989,0.426724105866829,-2.71109986390402,-1.35547321441386,0.276769989512842,-2.38266417122278,-2.62189466431479,-2.05626793650646,-0.437735077171692,-1.62872883383897,-1.75553903524313,-3.83387248820532,-1.2567899124146,-0.549254030411821,-1.12721848807512,-0.874104134024046,-2.24229170797313,-0.617405813684118,-2.31608349947456,-1.18673749810743,-0.818604442701588
"ENSBTAG00000013716",3.62959645226318,3.41461720287635,3.75804904517773,3.46916344575437,2.74800107186336,3.57524976637469,3.5031694910394,2.70001150359711,2.96865266519677,2.96392398379513,3.48312409314554,2.79042433201373,3.19052033890966,3.33687280421147,3.53503358891776,2.94757203613001,3.32187516299796,3.15246741155402,3.34962938317994,3.56371383024176,3.20832282744056,3.03712092704383,3.76815753810307,3.48871850890736,3.48973183264148,4.16405901634572,3.78863670112048,3.10752584124722,3.53722456454141,3.60596246012764,3.19706058789196,2.94671558641159,3.25394706777725,3.65540034760428,3.16603142642639,3.14737371313748,3.20199270370229,2.99769773936899,3.18179922634991,2.45503319853035,2.45063505581326,2.95332547152329,2.74746890099928,2.19267990997047,3.20497057443305,2.05994427552339,2.84829550342553,2.63772541239194,3.09603929294914,3.03306055041089,3.72112480143313,3.04395515575432,3.04881678907333,3.42524237651645,2.82687122866167,3.31441788193625,2.823395576255,3.14761211638432,3.07658619398424,3.116913779067,3.51315100336105,3.16785872795674,3.34747394752301,3.13330033548214,3.03991086695876,3.59270294437062,3.41019809890361,3.07930971641404,2.62903482924664,2.80089471903749,3.42028586150388,2.71130026228617,3.63129396285001,3.93178916273601,3.32585759399098,3.2620619195288,3.53731754959121,2.94986712151366,3.22360164633671,3.79120298781841,3.04328630775728,3.48299555538558,3.09464982342117,3.41033399614746,2.99778085536397,3.19126266937973,3.58792554387994,3.09525079585652,2.97309159599526,3.66730298140099,3.74120985174072,3.23866657651351,3.28544460848456,2.97333955652271,3.12446758405158,3.53655299800426,2.71804319554552,2.39488416903462,3.01647453353359,2.67167623756928,2.4414752266192,2.76003797494304,3.30856440149888,3.28890483252071,2.64301022908505,3.277738652232,3.52762077486432,2.51134565820952,3.65801081587492,3.69832587526575,3.52076182364359,3.50024605365639,3.74707376426463,3.44952408408025,3.741348230472,3.62338103538975,3.22755790897029
"ENSBTAG00000034506",0.618147461180642,0.906729042343479,1.03643896476578,1.70397702078154,1.65529178374625,0.388182438382523,0.591377087792491,1.34834532609768,2.17449297536784,1.81249867078358,0.940512390371655,2.33232160004237,0.770938095974927,0.839205004976448,0.827357774452691,0.74959834405275,1.28995783016959,0.971131130568802,0.948176415386753,0.997942614719115,0.824722086998885,0.894141803847673,1.45341247972712,1.10269726925013,1.26077990006921,1.16765137226777,1.84510305267035,1.14313314050493,0.996050545865333,1.40810413442519,0.885791131118109,1.05492078696211,1.81922930766104,1.55490951689824,1.62109489689029,2.48224254812309,1.68871716638546,1.33558108903488,1.26125561478541,0.598942312291693,1.98420516240458,1.37468267887023,1.75111676306525,0.923454835808798,1.39900913484827,1.70252463705283,1.34930915898931,1.08737303736968,2.19339974283963,1.33043758048047,1.44700213056593,1.40780401411743,1.81078328630553,1.78410478763117,1.97551149727856,1.73437813109158,1.70461433095546,1.20135132541011,1.15187095392423,1.42932297644496,0.883896743131383,2.01687219706451,1.28118919223927,1.43389474182249,1.30988728331795,1.70837657829305,0.426258804994597,1.58815996961848,1.61781173039764,2.07621737832842,1.22882385383511,1.59018875406061,1.30993269652236,1.4082607625539,1.26126978994863,1.37590009871855,1.63389385623699,2.25440180985204,1.31202292138474,1.04464083042247,1.71971979668028,1.77815522592524,2.10812335378478,2.08782023029961,2.29760934907182,1.85656184640352,2.00703686097413,2.10956820170753,2.0876395019142,2.49978920069718,1.52552712691616,2.62080323526564,2.95248902394042,1.44447666460325,2.05481140759071,1.34399280294593,1.93722137439794,1.58647586947974,0.77686533788241,1.75755611717263,1.78290001491425,1.76365423370387,2.03198873041313,1.26322499321954,2.59684461718414,1.1916583879204,1.14756426825375,0.687768960321679,0.834696032939983,0.724774057120407,0.832027951589975,1.22007473762424,1.01811718118361,0.806022815504812,0.448842992677424,1.16936431299318,2.21316283823143
"ENSBTAG00000019215",5.34991375411195,5.02045108741389,4.68970215007378,5.16934344679498,5.31422573622065,4.92032549978634,4.28408401984019,5.18170621622235,5.42948571294533,4.84676562873266,4.77133398159992,5.44546358383331,5.20261190214143,4.63377286435273,4.75729435681172,4.83031573977728,5.0115942085683,4.79065292551018,4.07202629710044,4.69519264815307,4.84141018966471,4.63122287659615,4.62599400356323,4.96077388378414,4.91645279622512,4.44075525172977,4.09066180477823,5.02755455954576,4.72655892323391,4.19025332309198,4.04386832578515,5.36799105254233,4.77449684911382,3.86273486113063,4.31477181132318,5.03624904127709,4.86268376335031,4.5413269333484,4.2917678450362,4.56097599548461,4.32499150203044,3.93265352147423,3.93386267277932,4.93534036745752,4.42283274411133,4.48538521318612,4.00169577008393,4.57577228111064,4.85872410253341,4.55932160371877,4.35140372539417,4.91830644120909,4.80811464150532,4.55450349576246,4.29797479877953,4.79746025534909,4.56380580514451,4.51364763529172,4.37370392597735,5.31918041162736,5.18889469776321,4.69417488534666,4.99257155845993,5.15469240214524,5.13937503849339,4.48484910716996,4.27045427109538,5.13745572968513,4.96588692374105,4.54437663534511,4.50017559696933,4.9403703703812,5.12904662187079,4.78042284575011,5.25429326414686,5.00277195436796,4.6400882690271,5.12796308990999,5.27715749285591,4.71093256653441,5.28241650845589,5.33396624817716,4.67769686574129,4.79736022694927,5.23279953498488,5.02672317715848,4.76530410758771,4.54549679826688,4.9938181190706,5.06664110664097,4.69673135121817,5.24395680005575,5.55421896795678,5.259199095663,4.76546422507874,5.04601111314048,5.22230941633389,5.19039190886839,4.5994148445602,4.70645364813917,5.19564934847044,5.41076097906196,4.68718178036578,5.06105991523015,5.28659691319538,4.8821516736734,4.89808522553486,4.9437869773472,4.84208136875513,4.78240816588946,4.86029622232844,4.72860816755492,4.88547898021614,4.86029401526693,4.94940272959393,4.68123941322456,5.26326801852301
"ENSBTAG00000025410",0.475438678914266,0.214443079439684,0.482664786099698,1.1642722089698,0.88323559565669,0.664979243175758,1.48426329677063,0.74569985100109,0.743204820092946,0.610153580700894,-0.244602222626198,0.925378585542772,0.12705191447638,-1.78773507851986,-0.0194356187334406,0.6253930675475,0.376907602234923,0.242482691805209,0.467825620078457,-0.728067535774041,1.31374784101996,0.291017754017239,-0.31612093551818,-0.0841648650842502,0.229757217863965,0.356548935101947,0.460270305821586,1.10689199453028,0.234186973466628,-1.38369968572343,-0.18681499221482,0.54539839013934,0.220491764526348,0.091692916566155,-0.166462236664636,-0.0117836319122071,-0.0877867825808798,-0.465860709804979,0.557259181025429,0.448737449238629,-0.313135857040492,-0.390780923086783,0.655135346643878,-0.434512333960832,-0.167470915054811,0.00344097217811858,-0.764898427710359,-0.257170815041119,1.32339258835505,0.711220163355776,0.455970562273374,1.09688539574093,-0.06344883787561,0.498970856206505,0.197265319913037,0.130657677461256,1.4238407538665,0.84819100282721,0.916801573605653,-1.5914028668327,1.08013105664393,0.397275531663598,1.28118919223927,1.65498965515625,0.554912977483605,-0.477579003092198,-3.24535672271701,0.694748489900829,1.31304196229247,1.46922191765253,0.985648045510493,1.04144436583659,0.205951417524666,-1.31140434312446,-0.793315198475259,0.575615959551844,0.374919332831978,-0.0280815679123325,-0.493024847079358,0.00669836095877754,-1.7569578752793,0.000535428003837687,-2.27609541350711,0.201705891754218,0.565124895578657,0.0092812089157402,-1.86128608115861,-0.0406004886262914,-0.149412916944374,-0.0355853301130943,-1.96863596012209,-0.366174155826205,-0.498686978488411,0.807968620204745,0.379814676442282,-0.221773577006505,0.410949531074206,1.61800716713559,1.3378122494842,0.0890317401096106,0.276769989512842,0.911530394540178,-0.168578859424316,-0.134881320128216,-0.201847173873431,1.26705645691844,-0.169128164598666,1.20253219746471,1.95275820895642,1.09577322184491,0.121023748702903,0.900776445419872,0.591689155524715,1.47882429859217,-0.667256353643099,0.82089721577902,0.737226160385971
"ENSBTAG00000007531",6.21991857784632,7.12332069532732,5.68719413342108,6.75809278362794,6.85823126277684,7.4614593498544,6.63414588168729,7.24498063071168,6.67513573803909,7.42302563176287,6.18252821837257,7.23707015401951,5.0835086972822,5.58902391557629,5.20408030317246,5.30287954234339,5.16050134697606,5.74038339108402,5.53372375354928,5.5733110497173,5.05665669767296,5.6563840763978,5.53806546197591,5.57940893931738,6.29895559972374,6.4643977394578,5.87254205644651,6.41304323916101,6.2921954311928,6.67932676455735,5.547068565336,6.77483574602226,6.56946146072226,6.52232142108512,6.23093686802811,6.73734861101658,5.98122807427699,6.50115398895606,6.20033630771192,6.51602507567133,6.52874831595289,6.77123053863723,6.52360690916968,6.72792546395889,6.76449764436162,6.62286682623615,6.35873261935816,6.44723614198773,6.49837410676107,6.62122186761503,5.89234708392648,6.48523147116138,6.85509121647067,6.85201293420573,6.89016425220261,6.83815572671148,7.33078217856829,6.77301163471191,6.90957938235699,6.51662727763861,5.74354046015034,6.42539434068531,5.51151192847908,6.14915976644513,6.46398416903698,6.615515995546,5.97509417365104,6.68948765445433,6.77139532638701,6.75856454247809,6.11045931219289,6.7439526566932,6.04564187282413,6.23158881696557,6.54750460988945,6.76508201086251,6.54712861864558,7.10875464116263,6.40961586414615,6.73623837357798,7.01272317523831,5.8588717592594,6.26912563076257,5.86787684343294,6.40173837504774,6.43854996435314,6.4468186608316,5.2067426635567,6.5773130297399,6.17723434466796,5.93429803009811,6.15295123783994,6.54428364103794,6.15459886144612,6.02259953805351,5.68223904556963,6.16279883344082,6.297415442967,6.31245643196911,5.65123622214071,6.7160453957993,5.94322443758229,6.48802379095268,5.90980296963561,6.64972539152143,5.27584060332838,5.20286351856577,4.92119813174396,5.18230032139371,5.51392573112927,5.46465478140362,5.12532132022938,5.25697163103868,5.4984459237066,5.33168748496597,5.33327686086951,5.33185496665389
"ENSBTAG00000020037",1.64389571675614,0.601718375707697,1.58283949207102,0.739212263136006,0.740244769453181,0.578482928872993,-0.706336401973764,0.0627959250912969,0.743204820092946,0.451578118753836,1.45746657589885,-0.446103288146651,1.69696277023605,0.147308588508382,2.0276047468099,-0.122632949073272,0.878260112695461,0.528214726800613,1.38539974562953,-0.279759123735217,1.42265018336089,0.843986996295817,1.76715392322509,-1.05839514040242,1.62107354240808,1.30416197020218,1.81609602580907,0.581429788303533,1.52657557245648,1.48562013149164,0.388811133194614,0.40277650055517,0.880098420692567,1.59122667720772,1.27534460185263,0.564912252875648,1.78287087518019,1.22091353601717,1.70332315135376,-0.533402457770221,-0.095103365019953,0.139702782379199,0.245280369994574,0.0414123677036631,0.371291543772294,1.08986694620912,0.722325914170471,-0.361832860517281,1.69964063170935,1.81860770218117,2.05532565507201,0.581030437476577,1.46977006959595,1.35363585550896,0.606944586023424,0.406806515981271,0.544065297451135,1.48483780193095,0.506088227728051,-0.179790314571568,1.6239506271584,0.466777743366673,1.75832304609967,0.0562549207528127,1.23447310592718,0.89961492988809,0.604682003481286,0.694748489900829,0.465401217677797,1.35133655299942,0.626612631725671,-0.262718666245544,1.90381605551935,1.26116082883232,1.26126978994863,0.483603346747043,1.23308535547035,0.380689874521973,1.26653786438474,1.67427909126903,0.977530237654139,1.54065501183575,1.27307250782895,1.66795179435755,0.15560292183921,0.516524647417334,1.0131260995728,0.148887657586452,-0.149412916944374,0.865118920891696,1.16538922093218,1.15722002170517,0.275142639329307,1.48077721984545,0.904517553306363,2.26900661472941,0.268500213894497,0.744998093798234,1.25819629033351,0.18702926913839,-0.612513124941822,0.911530394540178,0.985948706098148,1.07203897090733,-0.31497537877334,1.73370799967889,-0.060141152437409,2.30968494656636,-0.600866813617808,1.71733412889389,-0.628808857717534,1.13582380829244,-0.218967259488919,1.95745327639866,-0.533298212823455,1.71136115439944,-0.15684678777894
"ENSBTAG00000025443",6.53645460785113,6.68523815626102,6.57598451547679,6.40799660361028,6.45081897948241,6.68243995562989,6.86676986057609,6.66647405524252,6.47726441617537,6.54354675939879,6.75085484468697,6.452582927756,6.10691633395131,6.67212489191127,6.41418149728209,6.67279517990605,6.39797010677578,6.76356693947084,6.64399783609743,6.75353002282164,6.01774783909121,6.73995143522096,6.33766203932993,6.70745469803777,5.94658100816803,6.6636707063442,6.47429018440211,5.43633191411518,6.03148136106606,6.28043169609197,6.67245374168742,6.2450237014029,6.07363621736848,6.39713536641669,6.13402028311284,5.79841060404504,5.949858796805,6.22066530571,6.12989880251599,5.66635298756177,5.27140929445564,6.23003149760695,5.68434630946079,5.60927090093873,5.73044702854166,5.90313577145972,5.73906005500151,6.14341539202096,5.41286779218446,6.47779512544961,6.41808657277324,6.34620130097621,6.0121079858607,6.47047079268889,6.14414953637174,6.33307293504717,5.76790897065416,6.47632308737048,5.82474914548725,6.0541923338974,6.45666901234278,6.6008536432257,6.41788370116374,6.14003507410286,5.95453243599011,6.54635788102627,6.23433959763334,6.43913077648615,5.53147261868091,5.90106904135788,5.95849566249323,6.364868474825,6.33570764070127,7.02817889025058,6.45383675715582,5.96033665311437,6.49990906944791,6.40968452155452,5.87617508354831,6.6116827193026,6.24677610516174,6.00376912243418,6.39137769068216,6.50526199216094,5.79301904260528,5.69352148610711,6.41551933092256,6.44541784974712,6.16458675484761,5.91269305234537,6.25577072346582,6.1821419724802,6.31317259819753,5.41505163111717,5.96114656048039,6.47461243919426,5.9459068938081,4.8186206854813,6.13995021811876,6.39699354625899,6.34697068962066,5.51735274774157,6.41980895003819,6.16470400379378,6.3007548657061,6.15043680568951,6.73446696292673,6.3233403025224,6.69035813781748,6.21386464828768,6.80383844902204,6.60697519900651,6.91382468260625,6.25930763689328,6.83418107280221,6.46887723563854,6.75093880928008
"ENSBTAG00000006639",4.99189159471605,4.90477215808007,5.18064864446791,5.03318132288063,4.5871040650465,4.8665850030459,5.08668912930828,4.75743955908955,4.65905856694423,4.89763697734949,5.06305873014311,5.01270116858375,5.13275717927714,4.76613649179229,5.23922512212673,5.00871629424594,5.38201816889034,4.47903922436857,5.36226880900333,5.00297573676929,5.27087407758889,4.63122287659615,5.3325621723804,4.9260276757243,5.30671967847023,4.79757750342658,5.33966777873171,5.1965879195763,5.20586883203227,4.37474820432945,5.40762240973563,5.10555520811579,5.3170088651384,4.58858430276901,5.61574464576391,5.19001318793178,5.43019143368665,5.11259876954466,5.43035870212095,5.20683658385948,5.41152815066454,4.69186169317803,5.49052021447995,5.18511360307102,5.40635078553968,4.83048062318665,5.56089929373736,5.08648957106506,5.64317245658841,5.0128244032426,5.2938175539932,5.2461956501046,5.18349516175012,4.64511027176977,5.29458596661521,5.29003466230482,5.22268163890819,4.64283861112213,5.4892594477139,5.29624432943977,5.281563218664,4.83881953408742,5.17102000543375,5.06937446605317,5.1976205309356,4.34704438268763,5.34395282531366,5.10201334149253,5.31556809221892,4.71318949053092,5.52491506714042,4.97511676847523,5.31213708614922,4.99640273312483,5.19487501254274,5.19635696761673,4.80457017815583,5.16201739489265,5.39280657709888,4.74549061687412,5.3156277836476,5.37073552510699,4.74379627627988,5.23672312585426,5.26333493163538,4.98547699240582,4.34713916768777,4.94437403427713,4.87147474387068,5.19211099640989,4.55755241793815,5.00634523317786,4.75590334422299,5.26180915099172,4.76167501907355,5.12259399251104,5.04520227397543,5.12056043170297,4.52057089223667,5.27308558359835,4.83818761404931,5.39287097172495,4.49583576390457,5.14847953646951,4.89022881063527,5.30520244526377,5.29550408373214,5.25606021382415,5.35639797135007,5.37972365602714,5.17389954701236,5.37543604723975,5.22983221086568,5.35324045167795,5.15689175256561,5.0994267947795,4.96607807217721
"ENSBTAG00000007743",2.75256387356367,3.56154783468472,3.44814395376412,3.83308041068871,3.68891527671088,3.56403858733362,2.67196849698015,3.67152304254301,3.52811157998627,3.45682711844256,3.17501594097825,3.25058797080923,3.94730828788586,3.61081474946728,3.60855117669121,3.25058472928533,3.50444718257069,3.51325556214448,3.1860327285171,3.32064104973001,3.55784968350907,3.50887454541383,3.88497349524778,3.36446797039303,2.90586064638021,3.85882271403626,3.16292915105806,3.29637106789875,3.10585114789086,3.67377390352635,3.03591385074878,2.92077821903379,3.39955068991359,3.56698686921407,3.18925748231457,2.9273304198063,3.20199270370229,3.56606166724608,2.74294173922318,3.33996840850876,3.32148489600706,3.58691340612997,2.97887307985022,3.08328627640966,3.3450965961623,3.81700436573947,3.54742465330138,3.42384554155971,3.38629497602568,4.14600678637048,3.03922374877704,3.70819189758208,4.00572979765134,4.05146388111601,3.47070782275927,3.33657598513099,3.79195071842438,3.97356725263591,3.62976018963004,3.39034748468295,3.14341118626207,4.13481496830592,3.12398243179994,3.72083215936443,3.7645563659725,3.94887843525987,3.54749186148147,3.60752775019436,3.9085920177298,4.05309036819167,3.30826165790163,3.49109294904956,3.03995649920714,4.32806173326237,3.91335971314469,3.2620619195288,4.20048889433718,3.56543392519886,3.70487187055237,3.93787291027937,3.89402523508305,2.7499749242441,4.47958430995374,2.81841618256824,3.69602189742443,3.87945487492397,4.44017324862934,3.45974148833232,3.4189427293864,3.60180443183805,4.62417641712226,4.18315498948046,3.83507057174041,2.43996354910457,3.8073778199198,3.07417895379467,3.40326473455459,3.21835298549597,3.97816062559083,2.43290518270893,3.43921573412042,2.77239075210279,3.67176086074566,2.8856493968917,3.64860844526518,3.44940714210478,3.43756017600392,3.73320012650189,3.19701280523239,2.91242597242677,3.25181057661212,3.09432635176683,3.376051406506,3.11668397471952,3.53568771037451,3.49803107549709,3.44715324067418
"ENSBTAG00000018579",5.24107668437683,5.08565289287952,5.01549622826819,5.38653367460962,4.91300136672455,4.99318613254425,4.9403767248611,5.13054316877467,4.99514008561047,5.11826291323281,4.86438725122083,5.2588211117437,5.16193164457397,4.50977125571165,4.95063407946847,4.93540987915781,5.35611850612274,4.22790945076495,4.78357957452418,4.6621427814694,5.33265272093487,4.23852156895565,4.81142976663378,4.758399697376,5.38390688388629,5.01874194811964,5.33711766523834,5.68397780538947,5.46834812230647,4.26909885673589,4.67469657162347,5.29667131989159,5.18931028799615,4.80504451023221,5.08259258871043,5.35373476513862,5.17633439963631,4.90543208405177,5.06478823253466,5.53738110961594,4.74090432269173,4.33764732122497,4.67165657001597,5.04996904138527,4.8090549322474,4.65216289277485,4.72623088939757,4.86380307498395,5.40160119541031,4.94804285996755,4.89823196554293,5.40350149304966,5.00496614080306,4.54276682046313,4.1890299348872,4.90516808471231,5.0003986904595,4.56237126228006,4.59725544164506,4.43714448919218,4.85002055707798,4.96127188036302,4.87883638059896,5.41025758475108,4.94609088370209,4.29177372321442,4.30959082507553,4.83957016426882,4.94474867918236,4.85711095830612,5.02320604751648,4.32838026565971,5.25603670193518,4.44344501025841,5.06211790882522,4.79834971961185,4.41422593809523,4.76861920890262,5.11659858934543,4.37557479806933,4.76958914215713,5.2983575408416,4.93462556937402,5.18563127059739,5.0601479619486,4.90948300123747,4.51947056645789,4.94437403427713,5.01370713147845,5.17194256415465,4.20636735489035,5.05929218458499,4.74918172306881,5.57681278855174,5.43940781978226,5.11511607171041,5.55709222518912,5.62414800348304,4.95230491004212,4.83671809086859,4.86996514152136,5.47829788332604,5.06484687099348,5.27319520594444,5.24229816687526,5.47778867707414,4.62980300562408,5.25405318113432,4.94720347589215,5.18926022223413,4.08373823377461,4.76762556785832,4.68570748087861,5.17111789132007,4.28093005769803,4.84766161478869,4.73533037614618
